fips_code,year,ru_code,ruc_label
26105,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26105,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26105,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26105,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
26107,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
26107,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
26107,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26107,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26107,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
26109,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26109,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26109,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26109,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26109,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
26111,2014_18,3,Metro - smallest population
26111,2000,4,Nonmetro - urban larger pop. adjacent to metro area
26111,1990,2,Metro - medium population
26111,1980,2,Metro - medium population
26111,1970,4,Nonmetro - urban larger pop. adjacent to metro area
26113,2014_18,9,Nonmetro - rural not adjacent to metro area
26113,2000,9,Nonmetro - rural not adjacent to metro area
26113,1990,9,Nonmetro - rural not adjacent to metro area
26113,1980,9,Nonmetro - rural not adjacent to metro area
26113,1970,9,Nonmetro - rural not adjacent to metro area
26115,2014_18,3,Metro - smallest population
26115,2000,3,Metro - smallest population
26115,1990,1,Metro - largest population
26115,1980,1,Metro - largest population
26115,1970,2,Metro - medium population
26117,2014_18,2,Metro - medium population
26117,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
26117,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
26117,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
26117,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
26119,2014_18,9,Nonmetro - rural not adjacent to metro area
26119,2000,9,Nonmetro - rural not adjacent to metro area
26119,1990,9,Nonmetro - rural not adjacent to metro area
26119,1980,9,Nonmetro - rural not adjacent to metro area
26119,1970,9,Nonmetro - rural not adjacent to metro area
26121,2014_18,3,Metro - smallest population
26121,2000,3,Metro - smallest population
26121,1990,2,Metro - medium population
26121,1980,3,Metro - smallest population
26121,1970,3,Metro - smallest population
26123,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
26123,2000,2,Metro - medium population
26123,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
26123,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
26123,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
26125,2014_18,1,Metro - largest population
26125,2000,1,Metro - largest population
26125,1990,0,NA
26125,1980,1,Metro - largest population
26125,1970,1,Metro - largest population
26127,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
26127,2000,8,Nonmetro - rural adjacent to metro area
26127,1990,8,Nonmetro - rural adjacent to metro area
26127,1980,8,Nonmetro - rural adjacent to metro area
26127,1970,3,Metro - smallest population
26129,2014_18,9,Nonmetro - rural not adjacent to metro area
26129,2000,9,Nonmetro - rural not adjacent to metro area
26129,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26129,1980,9,Nonmetro - rural not adjacent to metro area
26129,1970,9,Nonmetro - rural not adjacent to metro area
26131,2014_18,9,Nonmetro - rural not adjacent to metro area
26131,2000,9,Nonmetro - rural not adjacent to metro area
26131,1990,9,Nonmetro - rural not adjacent to metro area
26131,1980,9,Nonmetro - rural not adjacent to metro area
26131,1970,9,Nonmetro - rural not adjacent to metro area
26133,2014_18,9,Nonmetro - rural not adjacent to metro area
26133,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26133,1990,9,Nonmetro - rural not adjacent to metro area
26133,1980,9,Nonmetro - rural not adjacent to metro area
26133,1970,9,Nonmetro - rural not adjacent to metro area
26135,2014_18,9,Nonmetro - rural not adjacent to metro area
26135,2000,9,Nonmetro - rural not adjacent to metro area
26135,1990,9,Nonmetro - rural not adjacent to metro area
26135,1980,9,Nonmetro - rural not adjacent to metro area
26135,1970,9,Nonmetro - rural not adjacent to metro area
26137,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26137,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26137,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26137,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26137,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
26139,2014_18,2,Metro - medium population
26139,2000,3,Metro - smallest population
26139,1990,2,Metro - medium population
26139,1980,2,Metro - medium population
26139,1970,2,Metro - medium population
26141,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26141,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26141,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26141,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26141,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
26143,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26143,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26143,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26143,1980,9,Nonmetro - rural not adjacent to metro area
26143,1970,9,Nonmetro - rural not adjacent to metro area
26145,2014_18,3,Metro - smallest population
26145,2000,3,Metro - smallest population
26145,1990,2,Metro - medium population
26145,1980,2,Metro - medium population
26145,1970,3,Metro - smallest population
26147,2014_18,1,Metro - largest population
26147,2000,1,Metro - largest population
26147,1990,0,NA
26147,1980,1,Metro - largest population
26147,1970,1,Metro - largest population
26149,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
26149,2000,4,Nonmetro - urban larger pop. adjacent to metro area
26149,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
26149,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
26149,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
26151,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
26151,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
26151,1990,8,Nonmetro - rural adjacent to metro area
26151,1980,8,Nonmetro - rural adjacent to metro area
26151,1970,8,Nonmetro - rural adjacent to metro area
26153,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26153,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26153,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26153,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26153,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
26155,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
26155,2000,4,Nonmetro - urban larger pop. adjacent to metro area
26155,1990,4,Nonmetro - urban larger pop. adjacent to metro area
26155,1980,4,Nonmetro - urban larger pop. adjacent to metro area
26155,1970,2,Metro - medium population
26157,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
26157,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
26157,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
26157,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
26157,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
26159,2014_18,2,Metro - medium population
26159,2000,2,Metro - medium population
26159,1990,2,Metro - medium population
26159,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
26159,1970,2,Metro - medium population
26161,2014_18,2,Metro - medium population
26161,2000,2,Metro - medium population
26161,1990,0,NA
26161,1980,1,Metro - largest population
26161,1970,3,Metro - smallest population
26163,2014_18,1,Metro - largest population
26163,2000,1,Metro - largest population
26163,1990,0,NA
26163,1980,0,NA
26163,1970,0,NA
26165,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
26165,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
26165,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
26165,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
26165,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27001,2014_18,8,Nonmetro - rural adjacent to metro area
27001,2000,8,Nonmetro - rural adjacent to metro area
27001,1990,9,Nonmetro - rural not adjacent to metro area
27001,1980,9,Nonmetro - rural not adjacent to metro area
27001,1970,9,Nonmetro - rural not adjacent to metro area
27003,2014_18,1,Metro - largest population
27003,2000,1,Metro - largest population
27003,1990,0,NA
27003,1980,1,Metro - largest population
27003,1970,1,Metro - largest population
27005,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
27005,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
27005,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
27005,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
27005,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
27007,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
27007,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27007,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27007,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27007,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27009,2014_18,3,Metro - smallest population
27009,2000,3,Metro - smallest population
27009,1990,3,Metro - smallest population
27009,1980,3,Metro - smallest population
27009,1970,3,Metro - smallest population
27011,2014_18,9,Nonmetro - rural not adjacent to metro area
27011,2000,9,Nonmetro - rural not adjacent to metro area
27011,1990,9,Nonmetro - rural not adjacent to metro area
27011,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27011,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27013,2014_18,3,Metro - smallest population
27013,2000,5,Nonmetro - urban larger pop. not adjacent to metro area
27013,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
27013,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
27013,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
27015,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
27015,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27015,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27015,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27015,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27017,2014_18,2,Metro - medium population
27017,2000,2,Metro - medium population
27017,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
27017,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
27017,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
27019,2014_18,1,Metro - largest population
27019,2000,1,Metro - largest population
27019,1990,1,Metro - largest population
27019,1980,1,Metro - largest population
27019,1970,1,Metro - largest population
27021,2014_18,9,Nonmetro - rural not adjacent to metro area
27021,2000,9,Nonmetro - rural not adjacent to metro area
27021,1990,9,Nonmetro - rural not adjacent to metro area
27021,1980,9,Nonmetro - rural not adjacent to metro area
27021,1970,9,Nonmetro - rural not adjacent to metro area
27023,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
27023,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27023,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27023,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27023,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27025,2014_18,1,Metro - largest population
27025,2000,1,Metro - largest population
27025,1990,1,Metro - largest population
27025,1980,1,Metro - largest population
27025,1970,1,Metro - largest population
27027,2014_18,3,Metro - smallest population
27027,2000,3,Metro - smallest population
27027,1990,3,Metro - smallest population
27027,1980,3,Metro - smallest population
27027,1970,3,Metro - smallest population
27029,2014_18,8,Nonmetro - rural adjacent to metro area
27029,2000,8,Nonmetro - rural adjacent to metro area
27029,1990,9,Nonmetro - rural not adjacent to metro area
27029,1980,9,Nonmetro - rural not adjacent to metro area
27029,1970,9,Nonmetro - rural not adjacent to metro area
27031,2014_18,9,Nonmetro - rural not adjacent to metro area
27031,2000,9,Nonmetro - rural not adjacent to metro area
27031,1990,9,Nonmetro - rural not adjacent to metro area
27031,1980,9,Nonmetro - rural not adjacent to metro area
27031,1970,9,Nonmetro - rural not adjacent to metro area
27033,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
27033,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27033,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27033,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27033,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27035,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
27035,2000,5,Nonmetro - urban larger pop. not adjacent to metro area
27035,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27035,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27035,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27037,2014_18,1,Metro - largest population
27037,2000,1,Metro - largest population
27037,1990,0,NA
27037,1980,1,Metro - largest population
27037,1970,1,Metro - largest population
27039,2014_18,3,Metro - smallest population
27039,2000,3,Metro - smallest population
27039,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
27039,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
27039,1970,8,Nonmetro - rural adjacent to metro area
27041,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
27041,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27041,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
27041,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
27041,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
27043,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
27043,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
27043,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
